lon,lat,spring_delta_ndvi
-105.7749884,35.18547904,2.949
-106.2272964,35.23679699,0.782
-106.1171061,35.24634327,4.559
-106.0068885,35.25578643,0.015
-105.8966438,35.26512644,4.118
-105.7863725,35.27436327,1.139
-106.2392132,35.32563222,-1.502
-106.1288965,35.33518879,5.904
-106.0185523,35.34464214,1.592
-105.9081811,35.35399223,-1.203
-105.797783,35.36323903,1.926
-106.1407142,35.42402591,6.007
-106.0302433,35.43348949,4.513
-105.9197451,35.44284971,3.059
-105.80922,35.45210652,3.292
-106.1525595,35.51285482,3.046
-106.0419614,35.52232867,-1.792
-105.9313361,35.53169906,1.746
-105.8206837,35.54096593,3.481
-106.1644324,35.6016757,5.114
-106.0537069,35.61115987,2.872
-105.9429541,35.62054047,1.929
-105.8321741,35.62981744,7.003
-105.7213673,35.63899076,5.412
-106.176333,35.69048874,6.612
-106.0654798,35.69998328,5.164
-105.9545992,35.70937413,4.599
-105.7327566,35.72784461,2.191
-106.1882613,35.77929413,4.126
-106.0772802,35.78879908,3.511
-105.9662715,35.79820023,2.727
-105.8552355,35.80749755,2.271
-105.7441725,35.81669099,7.905
-106.2002176,35.86809207,3.871
-106.0891082,35.87760748,2.953
-105.9779711,35.88701897,3.375
-105.8668067,35.89632652,3.223
-105.7556151,35.90553009,0.987
-105.9896981,35.97583053,3.223
-105.8784049,35.98514836,5.723
-105.7670845,35.9943621,1.757
-107.6221786,32.67219608,33.487
-107.5157307,32.68308269,36.973
-107.4092539,32.69386942,24.466
-107.3027482,32.70455623,17.331
-107.6352749,32.7611695,21.273
-107.5287095,32.77206678,26.762
-107.4221149,32.78286408,25.296
-107.3154915,32.79356137,15.359
-107.2088394,32.80415861,25.251
-107.102159,32.81465578,17.958
-106.9954504,32.82505283,14.984
-106.888714,32.83534973,13.341
-107.6484006,32.85012888,15.139
-107.5417173,32.86103686,25.438
-107.4350049,32.87184478,24.813
-107.3282634,32.88255259,16.334
-107.2214932,32.89316026,20.477
-107.1146946,32.90366777,18.457
-107.0078677,32.91407506,10.044
-106.9010129,32.92438212,8.793
-106.7941304,32.93458889,10.679
-106.6872204,32.94469536,16.573
-106.5802833,32.95470149,14.814
-107.7683275,32.92805552,6.767
-107.6615558,32.93907438,15.086
-107.5547545,32.94999312,22.826
-107.4479238,32.96081169,21.334
-107.341064,32.97153007,28.899
-107.2341755,32.98214822,19.367
-107.1272583,32.9926661,21.052
-107.0203129,33.00308369,16.949
-106.9133394,33.01340093,8.97
-106.8063381,33.02361781,8.252
-106.6993093,33.03373429,12.314
-106.5922533,33.04375033,11.312
-106.4851702,33.05366589,4.561
-106.3780604,33.06348096,9.068
-107.7816305,33.01697643,-2.224
-107.6747406,33.02800618,14.86
-107.5678209,33.03893571,20.468
-107.4608718,33.04976499,23.553
-107.3538935,33.06049399,22.162
-107.2468863,33.07112266,18.859
-107.1398504,33.08165096,21.413
-107.0327862,33.09207888,15.994
-106.9256937,33.10240636,13.572
-106.8185735,33.11263338,14.036
-106.7114255,33.12275991,13.941
-106.6042503,33.1327859,15.785
-106.4970479,33.14271133,7.551
-106.3898187,33.15253615,7.233
-107.7949636,33.10588376,-17.392
-107.6879551,33.11692445,14.21
-107.5809168,33.12786483,25.061
-107.473849,33.13870486,19.94
-107.3667519,33.14944451,17.526
-107.2596258,33.16008375,18.315
-107.1524709,33.17062253,20.73
-107.0452876,33.18106082,14.27
-106.938076,33.19139858,11.661
-106.8308364,33.20163579,16.328
-106.7235691,33.2117724,8.646
-106.6162744,33.22180839,14.23
-106.5089525,33.23174372,18.024
-106.4016036,33.24157835,11.301
-107.8083266,33.19477769,18.361
-107.7011994,33.20582937,8.899
-107.5940422,33.21678064,16.056
-107.4868554,33.22763147,21.651
-107.3796393,33.23838183,14.03
-107.272394,33.24903167,15.41
-107.1651199,33.25958096,23.115
-107.0578172,33.27002967,13.733
-106.9504861,33.28037776,5.466
-106.843127,33.2906252,15.769
-106.7357401,33.30077195,16.415
-106.6283256,33.31081798,17.595
-106.5208839,33.32076325,16.434
-106.4134152,33.33060773,14.115
-107.8217198,33.2836584,20.578
-107.7144736,33.29472111,12.05
-107.6071973,33.30568332,12.53
-107.4998913,33.316545,15.142
-107.3925558,33.3273061,15.718
-107.2851911,33.3379666,14.64
-107.1777975,33.34852645,18.441
-107.0703751,33.35898563,18.482
-106.9629244,33.36934409,5.473
-106.8554455,33.3796018,8.068
-106.7479386,33.38975873,15.067
-106.6404042,33.39981484,18.315
-106.5328424,33.40977009,16.627
-106.4252534,33.41962446,17.33
-107.7277777,33.38359985,9.253
-107.6203821,33.39457305,9.588
-107.5129566,33.40544562,14.558
-107.4055015,33.41621752,16.397
-107.2980172,33.42688872,22.9
-107.1905037,33.43745918,19.133
-107.0829615,33.44792886,14.264
-106.9753908,33.45829773,8.001
-106.8677918,33.46856576,19.178
-107.8485971,33.46138085,2.766
-107.741112,33.47246577,15.958
-106.7601648,33.47873291,26.045
-106.6525101,33.48879915,7.751
-106.5448279,33.49876443,16.529
-106.4371186,33.50862873,14.007
-107.6335967,33.48345,8.516
-107.5260515,33.49433351,13.347
-107.4184766,33.50511625,14.692
-107.3108723,33.51579819,8.574
-107.2032388,33.5263793,18.142
-107.0955764,33.53685954,19.487
-106.9878855,33.54723888,23.566
-106.8801661,33.55751727,27.489
-106.7724187,33.56769468,17.661
-106.6646435,33.57777108,10.789
-106.5568407,33.58774644,8.832
-106.4490106,33.59762072,12.948
-107.6468413,33.57231435,7.796
-107.5391761,33.58320884,10.399
-107.3237565,33.60469521,14.165
-107.2160027,33.61528702,15.039
-107.10822,33.62577786,14.474
-107.0004085,33.63616769,17.002
-106.8925686,33.64645649,12.203
-106.7847004,33.65664421,0.969
-106.6768044,33.66673083,6.641
-106.5688807,33.6767163,7.527
-106.4609297,33.68660059,16.734
-106.3529515,33.69638368,12.978
-106.2449465,33.70606551,14.147
-106.1369149,33.71564607,15.289
-107.6601159,33.66116628,9.828
-107.5523304,33.6720718,6.85
-107.444515,33.68287637,5.621
-107.33667,33.69357994,6.347
-107.2287957,33.70418249,13.888
-107.1208922,33.71468398,15.456
-107.01296,33.72508436,19.61
-106.9049992,33.73538361,21.315
-106.7970101,33.74558169,12.208
-106.688993,33.75567856,5.427
-106.5809482,33.76567419,5.109
-106.4728759,33.77556854,17.301
-106.3647764,33.78536159,15.111
-106.2566499,33.79505329,8.668
-106.1484968,33.80464361,10.598
-107.6734207,33.75000596,9.498
-107.5655146,33.76092256,9.376
-107.4575786,33.77173811,-1.571
-107.3496128,33.78245257,4.604
-107.2416177,33.79306591,13.592
-107.1335933,33.80357808,20.664
-107.02554,33.81398906,22.327
-106.9174581,33.82429881,18.563
-106.8093477,33.83450728,19.085
-106.7012093,33.84461445,18.627
-106.5930431,33.85462029,8.359
-106.4848493,33.86452474,12.561
-106.3766281,33.87432779,14.366
-106.26838,33.8840294,7.244
-106.1601051,33.89362953,10.147
-106.0518037,33.90312816,11.558
-105.9434761,33.91252524,8.689
-107.6867557,33.83883358,6.124
-107.4706719,33.86058788,1.769
-107.3625851,33.87131327,3.005
-107.2544688,33.88193744,6.969
-107.1463232,33.89246036,12.064
-107.0381486,33.90288197,13.564
-106.9299453,33.91320226,16.369
-106.8217135,33.92342118,13.577
-106.7134535,33.93353869,13.87
-106.6051656,33.94355477,13.311
-106.4968499,33.95346938,10.118
-106.388507,33.96328248,3.695
-106.2801368,33.97299403,1.312
-106.1717399,33.98260401,2.288
-106.0633163,33.99211239,7.113
-105.9548665,34.00151912,7.048
-107.7001211,33.9276493,3.876
-107.5919731,33.9385882,5.489
-107.483795,33.94942586,8.696
-107.375587,33.96016223,8.229
-107.2673493,33.97079728,8.183
-107.1590822,33.98133097,4.942
-107.0507861,33.99176328,8.452
-106.942461,34.00209415,11.175
-106.8341075,34.01232355,8.707
-106.7257256,34.02245146,11.833
-106.6173157,34.03247783,9.882
-106.508878,34.04240262,3.967
-106.4004129,34.05222581,1.613
-106.2919205,34.06194736,-2.683
-106.1834012,34.07156724,-2.812
-106.0748553,34.0810854,5.226
-105.9662829,34.09050182,3.217
-107.7135169,34.01645331,2.463
-107.6052476,34.02740344,4.225
-107.496948,34.03825221,1.11
-107.3886184,34.04899961,5.704
-107.2802591,34.05964559,3.49
-107.1718703,34.07019012,4.014
-107.0634523,34.08063315,-0.145
-106.9550053,34.09097465,5.372
-106.8465297,34.10121459,10.213
-106.7380257,34.11135293,7.028
-106.6294936,34.12138963,3.462
-106.5209336,34.13132466,4.59
-106.412346,34.14115799,1.426
-106.3037312,34.15088957,-0.355
-106.1950893,34.16051938,0.002
-106.0864206,34.17004738,4.854
-105.9777255,34.17947353,5.743
-107.6185523,34.11620719,2.787
-107.5101311,34.12706714,1.091
-107.4016797,34.13782561,-0.089
-107.2931984,34.14848256,0.819
-107.1846876,34.15903796,3.389
-107.0761475,34.16949177,-1.25
-106.9675783,34.17984395,4.768
-106.8589804,34.19009447,8.632
-106.750354,34.20024329,3.436
-106.6416993,34.21029037,2.42
-106.5330167,34.22023568,3.03
-106.4243065,34.23007918,1.673
-106.3155688,34.23982084,0.401
-106.206804,34.24946063,-1.973
-106.0980124,34.2589985,-0.44
-107.6318875,34.20499963,6.244
-107.5233442,34.2158708,0.828
-107.4147707,34.2266404,-2.783
-107.3061673,34.23730837,0.308
-107.1975342,34.24787469,-0.331
-107.0888717,34.25833933,0.763
-106.98018,34.26870223,6.186
-106.8714595,34.27896337,6.19
-106.7627104,34.28912271,4.214
-106.653933,34.29918021,-0.372
-106.5451275,34.30913585,2.684
-106.4362943,34.31898957,3.337
-107.6452531,34.29378096,10.228
-107.5365876,34.30466339,3.82
-107.4278918,34.31544415,1.844
-107.3191659,34.3261232,2.699
-107.2104102,34.33670049,2.346
-107.101625,34.34717599,2.955
-106.9928106,34.35754967,5.781
-106.8839673,34.36782148,1.862
-106.7750952,34.37799138,4.406
-106.6661947,34.38805936,-7.194
-106.5572661,34.39802535,3.219
-106.4483097,34.40788934,5.326
-107.6586493,34.38255133,4.523
-107.5498613,34.39344509,3.415
-107.4410428,34.40423706,4.283
-107.3321942,34.41492723,3.845
-107.2233157,34.42551553,4.907
-107.1144076,34.43600195,3.352
-107.0054702,34.44638644,4.743
-106.8965037,34.45666897,9.222
-106.7875084,34.46684949,7.952
-106.6784846,34.47692797,-2.642
-107.6720763,34.47131095,3.81
-107.5631654,34.48221607,4.869
-107.4542241,34.49301931,7.228
-107.3452525,34.50372063,5.726
-107.2362509,34.51432001,4.884
-107.1272196,34.52481739,3.622
-107.0181588,34.53521274,1.72
-106.9090689,34.54550602,8.604
-107.685534,34.56005998,3.044
-107.5765001,34.57097651,3.691
-105.555601,36.10132237,18.788
-105.4440713,36.11023351,5.707
-105.7901042,36.17200564,5.028
-105.6784981,36.1811355,-3.26
-105.4552058,36.19908203,17.362
-105.9133633,36.25157303,5.893
-105.8016546,36.26081755,5.964
-105.6899186,36.2699576,5.906
-105.4663664,36.28792418,2.378
-105.3545507,36.29675063,15.243
-105.925071,36.34036828,1.996
-105.8132322,36.34962314,4.706
-105.7013661,36.35877343,3.974
-105.5894731,36.36781911,3.26
-105.3656072,36.38559649,1.555
-105.9368062,36.42915737,2.896
-105.8248371,36.43842262,2.238
-105.7128406,36.44758319,2.729
-105.600817,36.45663903,2.622
-105.4887666,36.46559012,4.807
-105.9485691,36.51794049,2.308
-105.8364694,36.52721618,1.479
-105.7243421,36.53638707,3.593
-105.6121877,36.54545312,3.88
-105.5000064,36.55441431,-3.787
-105.3877986,36.56327058,19.616
-105.9603598,36.60671783,1.964
-105.8481291,36.616004,-0.016
-105.7358708,36.62518526,2.66
-105.6235853,36.63426157,11.047
-105.5112728,36.6432329,12.41
-105.3989336,36.6520992,7.07
-105.9721784,36.6954896,-2.176
-105.8598164,36.7047863,-0.992
-105.7474268,36.71397797,-2.521
-105.6350099,36.72306458,-2.473
-105.5225658,36.73204609,5.19
-105.410095,36.74092247,9.967
-105.2975978,36.74969367,0.896
-105.8715314,36.79356326,-11.077
-105.7590102,36.8027654,-9.421
-105.6464615,36.81186235,-5.96
-105.5338856,36.82085409,1.464
-105.4212829,36.82974058,8.765
-105.3086536,36.83852179,2.456
-105.8832742,36.88233509,-15.666
-105.770621,36.89154773,-11.18
-105.6579402,36.90065507,-7.412
-105.5452322,36.90965709,-2.824
-105.4324973,36.91855374,4.496
-105.3197356,36.92734498,38.616
-105.8950449,36.97110198,-15.538
-105.7822594,36.98032517,-10.028
-105.6694463,36.98944295,-8.417
-105.9891942,34.26843443,5.19
-105.8803497,34.27776839,1.753
-105.7714792,34.28700033,5.575
-105.6625829,34.29613023,3.837
-105.5536612,34.30515806,1.41
-105.4447142,34.31408378,-0.502
-105.3357424,34.32290736,0.714
-106.3274336,34.32874135,3.956
-106.2185457,34.33839116,1.754
-106.1096308,34.34793895,0.765
-106.0006892,34.3573847,4.318
-105.8917213,34.36672837,-2.325
-105.7827273,34.37596993,-0.008
-105.6737074,34.38510935,0.357
-105.564662,34.39414658,1.082
-105.4555913,34.40308161,0.976
-105.3464955,34.4119144,3.363
-106.3393256,34.41765129,5.427
-106.2303142,34.42731116,1.455
-106.1212758,34.43686892,3.015
-106.0122107,34.44632453,3.826
-105.903119,34.45567795,0.298
-105.7940012,34.46492917,-4.419
-105.6848574,34.47407814,1.139
-105.575688,34.48312482,-15.253
-105.4664933,34.4920692,3.235
-105.3572734,34.50091123,3.416
-106.3512449,34.50655084,4.476
-106.2421098,34.51622081,-0.542
-106.1329476,34.52578858,-5.484
-106.0237586,34.53525409,0.227
-105.914543,34.54461732,-7.216
-105.805301,34.55387823,-3.87
-105.6960331,34.56303679,-2.031
-105.5867395,34.57209297,2.932
-105.4774204,34.58104673,6.174
-105.3680761,34.58989805,0.519
-106.3631916,34.59544018,3.687
-106.2539326,34.6051203,1.694
-106.1446463,34.61469811,-1.288
-106.0353331,34.62417357,-2.338
-105.9259932,34.63354664,-38.408
-105.8166269,34.64281729,2.633
-105.7072345,34.65198549,0.893
-105.5978164,34.6610512,4.854
-105.4883726,34.67001439,4.756
-105.3789036,34.67887503,4.177
-106.3751658,34.68431949,2.13
-106.2657825,34.69400981,1.032
-106.1563719,34.70359771,-1.737
-106.0469342,34.71308316,3.142
-105.9374698,34.72246611,-29.072
-105.8279789,34.73174654,6.459
-105.7184618,34.74092442,7.35
-105.6089188,34.7499997,5.319
-105.4993502,34.75897236,2.502
-105.3897562,34.76784237,1.673
-106.3871676,34.77318897,6.592
-106.2776598,34.78288952,3.938
-106.1681245,34.79248756,2.149
-106.0585621,34.80198303,3.064
-105.9489728,34.81137592,13.111
-105.839357,34.82066617,-0.101
-105.7297149,34.82985376,2.756
-105.6200468,34.83893866,4.847
-105.510353,34.84792084,-0.614
-105.4006338,34.85680025,2.882
-105.2908894,34.86557687,1.608
-106.3991971,34.86204879,2.47
-106.0702168,34.89087339,7.463
-105.9605025,34.90027624,1.684
-105.8507615,34.90957636,-0.565
-105.7409941,34.91877371,1.444
-105.6312006,34.92786827,1.419
-105.5213813,34.93685999,1.393
-105.4115365,34.94574885,-1.753
-105.3016665,34.95453481,-2.37
-106.1917112,34.97023873,4.034
-106.0818985,34.9797544,5.663
-105.9720588,34.98916726,7.33
-105.8621923,34.99847729,0.971
-105.7522993,35.00768445,0.568
-105.6423802,35.0167887,0.004
-105.5324352,35.02579002,-0.154
-105.4224645,35.03468837,-3.559
-103.2774263,35.81451307,-17.928
-103.1660839,35.82129351,-16.99
-103.0547217,35.82796956,-16.104
-103.2859786,35.90355987,-22.707
-103.1745063,35.9103478,-20.637
-103.0630143,35.91703123,-8.024
-103.294551,35.99260005,-22.172
-103.1829486,35.9993955,-17.559
-103.0713263,36.00608633,-3.216
-103.3031435,36.08163378,-18.315
-103.1914107,36.08843679,-16.002
-103.0796579,36.09513506,-16.527
-103.7590047,36.14237107,-15.137
-103.6472241,36.14960075,-11.341
-103.5354223,36.15672569,-18.227
-103.4235996,36.16374588,-23.79
-103.3117563,36.17066128,-21.55
-103.1998927,36.17747187,-20.737
-103.0880091,36.18417762,-18.792
-103.9919189,36.21657098,-21.143
-103.880051,36.22401833,-20.367
-103.7681613,36.2313609,-23.293
-103.6562499,36.23859866,-19.74
-103.5443173,36.24573157,-17.878
-103.4323637,36.2527596,-23.282
-103.3203894,36.25968273,-21.492
-103.2083947,36.26650094,-19.006
-103.09638,36.27321419,-10.64
-104.001359,36.30553826,-21.094
-103.8893602,36.31299395,-28.828
-103.7773394,36.32034475,-27.863
-103.665297,36.32759062,-27.229
-103.5532332,36.33473152,-20.613
-103.4411484,36.34176744,-21.5
-103.3290428,36.34869834,-19.895
-103.2169168,36.3555242,-23.928
-103.1047707,36.36224499,-9.823
-103.8986913,36.40196375,-28.01
-103.7865393,36.40932281,-31.085
-103.6743655,36.41657682,-31.188
-103.5621702,36.42372576,-29.249
-103.4499539,36.4307696,-20.185
-103.3377167,36.4377083,-24.491
-103.225459,36.44454184,-22.145
-103.1131811,36.4512702,-27.785
-103.9080445,36.49092792,-23.307
-103.7957608,36.49829528,-25.203
-103.6834554,36.50555748,-32.264
-103.5711284,36.51271448,-31.142
-103.4587802,36.51976627,-26.725
-103.3464111,36.52671281,-24.775
-103.2340215,36.53355407,-25.287
-103.1216115,36.54029003,-24.045
-103.0091816,36.54692066,-22.457
-103.9174198,36.57988667,-24.293
-103.8050042,36.58726236,-18.065
-103.6925668,36.59453277,-21.164
-103.5801077,36.60169788,-24.18
-103.4676274,36.60875765,-22.768
-103.3551261,36.61571206,-26.067
-103.2426042,36.62256108,-25.613
-103.1300619,36.62930468,-29.244
-103.0174995,36.63594283,-27.099
-103.9268173,36.66884018,-17.325
-103.8142695,36.67622425,-18.086
-103.7016997,36.68350291,-20.979
-103.5891083,36.69067616,-14.377
-103.4764956,36.69774395,-16.332
-103.3638618,36.70470626,-22.106
-103.2512072,36.71156307,-28.43
-103.1385322,36.71831434,-21.527
-103.0258372,36.72496004,-25.578
-103.9362371,36.75778867,-21.612
-103.8235568,36.76518114,-28.449
-103.7108544,36.7724681,-32.241
-103.5981303,36.77964952,-27.646
-103.4853848,36.78672536,-22.513
-103.3726181,36.79369562,-25.905
-103.2598307,36.80056024,-26.731
-103.1470227,36.80731921,-20.05
-103.0341946,36.8139725,-18.839
-103.9456792,36.84673232,-15.671
-103.8328661,36.85413324,-16.589
-103.7200308,36.86142852,-21.68
-103.6071737,36.86861815,-26.24
-103.4942951,36.87570209,-20.995
-103.3813953,36.88268032,-15.178
-103.2684747,36.8895528,-19.16
-103.1555334,36.89631951,-18.599
-103.0425719,36.90298041,-28.195
-103.9551438,36.93567135,-6.086
-103.8421975,36.94308075,-15.633
-103.729229,36.9503844,-14.105
-103.6162386,36.95758227,-19.839
-103.5032266,36.96467434,-19.737
-103.3901934,36.97166057,-21.513
-103.2771392,36.97854094,-22.318
-103.1640644,36.98531542,-27.707
-103.0509692,36.99198398,-25.494
-106.5694326,34.48690438,-2.182
-106.4603526,34.49677868,5.22
-106.7999501,34.55569721,9.53
-106.6908027,34.56578625,5.291
-106.581627,34.57577312,8.389
-106.4724232,34.58565777,8.374
-107.1400609,34.61362248,0.296
-107.0308766,34.62402874,-2.821
-106.921663,34.63433283,6.583
-106.8124204,34.64453472,9.059
-106.7031491,34.65463437,6.777
-106.5938494,34.66463174,10.788
-106.4845216,34.67452679,10.805
-107.1529318,34.70241741,3.501
-107.0436236,34.71283463,4.42
-106.9342861,34.72314958,3.019
-106.8249194,34.73336222,7.83
-106.715524,34.74347251,7.656
-106.6061,34.75348043,11.648
-106.4966478,34.76338592,12.338
-107.1658323,34.79120237,0.787
-107.0564,34.80163059,2.776
-106.9469382,34.81195644,6.422
-106.8374473,34.82217987,4.969
-106.7279274,34.83230086,5.062
-106.6183789,34.84231937,14.68
-106.508802,34.85223536,5.809
-107.1787626,34.87997753,-2.529
-107.0692059,34.8904168,0.189
